Video file,Organ,Finding,Classification,labels
1a7ffd5c-1a9c-41fb-a8ed-915ab110f7be,Lower GI,bbps-2-3,quality-of-mucosal-views,3
2a6e51ec-2259-4582-b8f2-62273ec9f6c3,Lower GI,cecum,anatomical-landmarks,4
9108833e-1f44-4199-84f8-5a6191f432ff,Lower GI,polyps,pathological-findings,12
42c02f16-5a04-4aa6-b8d4-f28495ffd82c,Lower GI,ulcerative-colitis-grade-2,pathological-findings,19
f565efc7-eff2-48e6-a77f-f45514fc8098,Lower GI,ulcerative-colitis-grade-1-2,pathological-findings,18
f2597970-6cbb-4cf5-9829-4e2e203d0d36,Lower GI,bbps-0-1,quality-of-mucosal-views,2
e2d0070e-89b5-4d9d-a8e9-5715c0f5dd28,Upper GI,retroflex-stomach,anatomical-landmarks,15
68008074-4cae-46ea-a941-d9584a7d6589,Upper GI,z-line,anatomical-landmarks,22
35477ba4-b9ef-41a9-a135-36d17a28e292,Lower GI,bbps-0-1,quality-of-mucosal-views,2
93ad012b-e510-41b6-9797-71da9cacaa30,Lower GI,dyed-resection-margins,therapeutic-interventions,6
64647f02-c9f8-4d23-a58f-e3e789350c18,Lower GI,dyed-resection-margins,therapeutic-interventions,6
35da9741-fa20-4645-8202-a47c54ca87aa,Upper GI,retroflex-stomach,anatomical-landmarks,15
71116a9d-f383-4b31-971f-c1222d37bde7,Upper GI,z-line,anatomical-landmarks,22
d3c1a23b-c67d-41eb-969f-4283aa1d2f37,Upper GI,esophagitis-a,pathological-findings,7
619f1808-f4e1-44ed-8fab-16f88df85100,Lower GI,cecum,anatomical-landmarks,4
d1fb0974-ff57-440c-b9dc-97270e2540af,Lower GI,dyed-resection-margins,therapeutic-interventions,6
1a4e40ce-48d2-4fef-bb41-6156328618c8,Lower GI,retroflex-rectum,anatomical-landmarks,14
ff859d82-0a08-49ee-8bf8-4a01ec8dde94,Upper GI,retroflex-stomach,anatomical-landmarks,15
e3ab1281-cc4c-4097-88d7-5af43f375e08,Lower GI,bbps-2-3,quality-of-mucosal-views,3
7e253c0c-ab40-46b7-8032-1c9b84ee5f2c,Lower GI,bbps-2-3,quality-of-mucosal-views,3
a98ab988-41b4-4fdb-9997-18bb55feeac7,Lower GI,cecum,anatomical-landmarks,4
7d182768-64b8-402f-b102-bbfda537035d,Lower GI,dyed-resection-margins,therapeutic-interventions,6
38d32f4e-b26d-4b26-804d-303ceca9c8c0,Lower GI,dyed-lifted-polyps,therapeutic-interventions,5
e441325d-73d6-4a3e-9193-eac98f05f7fa,Lower GI,polyps,pathological-findings,12
d646c5b1-7bbe-4bf6-82b0-10a51abac965,Lower GI,polyps,pathological-findings,12
c67a316e-b7e5-4e05-8469-68c45bfaf404,Upper GI,retroflex-stomach,anatomical-landmarks,15
0abc8ff8-9118-46f0-b300-cb51ebf12607,Upper GI,esophagitis-a,pathological-findings,7
76c93ecb-b76e-4eaf-93ac-265df9eb344e,Upper GI,pylorus,anatomical-landmarks,13
7be6ccb9-07df-4a42-805f-1ff147314b7f,Lower GI,dyed-lifted-polyps,therapeutic-interventions,5
4651ded5-09c3-40ec-9ed0-e45fdadcd591,Upper GI,pylorus,anatomical-landmarks,13
b9c46a77-3e0c-4c68-8f35-f39b9febd55c,Lower GI,ulcerative-colitis-grade-2,pathological-findings,19
b22e82a2-3eb2-4f5e-8334-8cd1ceda5ac6,Upper GI,retroflex-stomach,anatomical-landmarks,15
a03e8f33-4e7a-4d3b-8210-2d6e01834366,Upper GI,pylorus,anatomical-landmarks,13
c4be64dc-93dc-4c16-9e5f-d0d2198c5788,Lower GI,bbps-0-1,quality-of-mucosal-views,2
5438dae8-d837-448a-a717-424e2f0d6a42,Upper GI,esophagitis-a,pathological-findings,7
5030f04f-fb20-4ecf-8ca2-c08c5646375e,Upper GI,pylorus,anatomical-landmarks,13
89c9ff07-5b85-4e3b-9159-10ed82f90f54,Lower GI,dyed-lifted-polyps,therapeutic-interventions,5
3ea28485-9112-4d95-937b-948fe06fad9c,Lower GI,retroflex-rectum,anatomical-landmarks,14
93f2831d-4c5d-44ec-b7f5-695d202e5e30,Lower GI,cecum,anatomical-landmarks,4
8036c909-b9e6-4b47-b2a7-62504064560f,Lower GI,bbps-2-3,quality-of-mucosal-views,3
9f9da37c-3061-4bc4-a7fe-7cfba5a327e5,Lower GI,bbps-2-3,quality-of-mucosal-views,3
a620c862-f9f9-4b08-aaaa-3acc48c7d629,Lower GI,ulcerative-colitis-grade-2,pathological-findings,19
f5f2f901-66fb-468d-973a-9194d99e1a13,Lower GI,retroflex-rectum,anatomical-landmarks,14
ed580b9b-9e86-4bbd-83af-aa86c23538b3,Upper GI,z-line,anatomical-landmarks,22
cbbf9be7-2e9e-4241-8d62-4be6b867b9ae,Upper GI,retroflex-stomach,anatomical-landmarks,15
4f1f2099-aedb-444e-a668-ae35957d98be,Lower GI,polyps,pathological-findings,12
9dbecd6a-2f1b-43ce-bf69-bcb16fe41a5f,Upper GI,z-line,anatomical-landmarks,22
b4d53704-9faa-4b7f-ab04-4dfc07cbf9e8,Lower GI,dyed-lifted-polyps,therapeutic-interventions,5
ac2133e5-31ab-4bf7-9da8-6f0c3852a1d6,Lower GI,bbps-0-1,quality-of-mucosal-views,2
1826f559-d564-40ac-af3d-029f5688e955,Lower GI,cecum,anatomical-landmarks,4
820bb07f-b880-4c63-82ae-7c30dbe5ebf3,Lower GI,bbps-0-1,quality-of-mucosal-views,2
738b5ca8-a2b4-4fe8-bc5e-14b0ebb0e069,Lower GI,ulcerative-colitis-grade-2,pathological-findings,19
e0e4d542-f4d7-4d32-9aa4-166e1b893797,Upper GI,esophagitis-b-d,pathological-findings,8
25dc9c9c-6cf6-4404-9e74-7e477dd3c4db,Lower GI,bbps-0-1,quality-of-mucosal-views,2
c4382db9-1b32-4247-800d-9c30d6631e64,Lower GI,polyps,pathological-findings,12
a5a7cd36-64c5-44e5-9f4a-0753f846cac6,Lower GI,cecum,anatomical-landmarks,4
350cf415-0a10-4619-8f8a-947124f65f46,Lower GI,dyed-lifted-polyps,therapeutic-interventions,5
0048d8c5-b59d-461c-9834-f44a727e191d,Lower GI,polyps,pathological-findings,12
c0b68da7-89fb-436f-b5e6-1ece6438a474,Upper GI,esophagitis-b-d,pathological-findings,8
c06a913a-d1ae-48a5-9ed9-08f370194617,Lower GI,dyed-resection-margins,therapeutic-interventions,6
8002ad2d-c594-4f38-b4b5-157ba436fbc0,Upper GI,z-line,anatomical-landmarks,22
d4030d94-4b70-4168-9001-57a6650008d5,Upper GI,z-line,anatomical-landmarks,22
985272dc-4824-4ed4-a69b-d63e56fd803f,Lower GI,bbps-2-3,quality-of-mucosal-views,3
f75e8768-9956-4f8c-9e69-8c1970ef9b9e,Upper GI,retroflex-stomach,anatomical-landmarks,15
f439bb3f-a91c-40a1-9970-2dd64fe538db,Lower GI,bbps-2-3,quality-of-mucosal-views,3
aabc1d59-9c9c-4756-b2a1-d89934889710,Upper GI,retroflex-stomach,anatomical-landmarks,15
491b73ba-477a-41c8-9043-c8584bd1e20d,Lower GI,bbps-0-1,quality-of-mucosal-views,2
deaa53f3-64ac-45a8-94ad-6ea3b6ceae6d,Lower GI,ulcerative-colitis-grade-0-1,pathological-findings,16
cb7e1ca3-f5b6-446f-85e8-1c17b566ca31,Upper GI,pylorus,anatomical-landmarks,13
dafd6a76-8d8e-4248-935a-e73e3e012b91,Lower GI,bbps-2-3,quality-of-mucosal-views,3
1cb81cbc-0753-4c0b-bc7e-3959302cb8ff,Lower GI,cecum,anatomical-landmarks,4
b465fe67-61ff-4fab-8838-495b6a1274dc,Lower GI,ulcerative-colitis-grade-2,pathological-findings,19
ebfbdaa1-e3b1-44e8-b646-8d991e799c96,Lower GI,dyed-lifted-polyps,therapeutic-interventions,5
4528362f-a3d5-4d04-8c88-5c8d72687e39,Lower GI,bbps-2-3,quality-of-mucosal-views,3
0b51d680-0b92-471e-babe-5bbe1df8d301,Lower GI,bbps-0-1,quality-of-mucosal-views,2
e767fc5d-b43f-4585-8309-df336560541a,Lower GI,bbps-2-3,quality-of-mucosal-views,3
e31b382a-cb15-4868-8d7a-de0df526c3b0,Lower GI,bbps-0-1,quality-of-mucosal-views,2
d9bdf55c-fe7b-45e7-a6d7-374f3d57f94d,Upper GI,esophagitis-b-d,pathological-findings,8
32398c1b-39a7-41cd-b3a1-4e449b5e0173,Lower GI,cecum,anatomical-landmarks,4
4dc01627-a5c2-4535-a0df-45a8c17390d7,Lower GI,bbps-2-3,quality-of-mucosal-views,3
e5eaf7e6-56ba-4d48-8a8f-5a16fdb7eb28,Upper GI,z-line,anatomical-landmarks,22
0bafa63c-0e65-4a87-841e-52eda2e3a22e,Lower GI,dyed-resection-margins,therapeutic-interventions,6
1a58a963-702d-455a-b27b-b77b305722fb,Lower GI,bbps-0-1,quality-of-mucosal-views,2
d34cd4ff-21c8-4ef3-9a53-a9fe4084cce8,Lower GI,cecum,anatomical-landmarks,4
f7f6e7f1-0d2a-46f1-b423-054c9f4f63b7,Lower GI,polyps,pathological-findings,12
1936e12b-cb21-47d0-b997-4f80a2abb6fb,Lower GI,ulcerative-colitis-grade-2,pathological-findings,19
da044cdd-091e-46cd-b49b-9c79d64b2647,Lower GI,bbps-2-3,quality-of-mucosal-views,3
5aa2a9fb-8c10-49e7-82c9-79a27e5b05ec,Lower GI,dyed-lifted-polyps,therapeutic-interventions,5
02387cd3-612f-4358-a4d8-4f3116fb3db0,Lower GI,cecum,anatomical-landmarks,4
ac61069a-7b61-4cf8-b2e4-20395b717f0d,Lower GI,polyps,pathological-findings,12
2fa28987-9ad4-4027-9602-53285c64b889,Lower GI,ulcerative-colitis-grade-2-3,pathological-findings,20
e537c86a-65c2-4ab0-a187-69dd8c76af3f,Lower GI,ulcerative-colitis-grade-2,pathological-findings,19
27622c26-aca9-4012-a3cc-9c0e25120e0d,Lower GI,dyed-lifted-polyps,therapeutic-interventions,5
26a45170-e57e-4bbb-a480-4cbd01361aef,Upper GI,esophagitis-a,pathological-findings,7
e030354a-3061-4828-9b0e-5a25cf036178,Lower GI,cecum,anatomical-landmarks,4
aa4fe1ba-020c-4bf8-bd36-f2c40a96a846,Lower GI,polyps,pathological-findings,12
07ff9586-2579-410e-b24a-8186efb9e637,Lower GI,dyed-lifted-polyps,therapeutic-interventions,5
ad4bf005-5ef1-449a-8b27-bcc7d63ebc68,Lower GI,polyps,pathological-findings,12
943d480b-93b5-4758-82d7-c64730635dfe,Lower GI,ulcerative-colitis-grade-2,pathological-findings,19
dd5d03d4-968e-4652-9e0e-fce335a46cb7,Lower GI,retroflex-rectum,anatomical-landmarks,14
2460acf2-9edc-4908-bab9-8b530c17e7e3,Lower GI,dyed-lifted-polyps,therapeutic-interventions,5
9c4fff7c-8ea8-470a-8d92-6910361efc92,Lower GI,dyed-lifted-polyps,therapeutic-interventions,5
498e6180-6757-4829-a478-b3bb1e381693,Upper GI,retroflex-stomach,anatomical-landmarks,15
818e2fff-361e-4d9a-86f7-9fb5dd0468a3,Upper GI,retroflex-stomach,anatomical-landmarks,15
10a38617-5f25-486c-b6da-1e79319168a5,Lower GI,bbps-2-3,quality-of-mucosal-views,3
0f160607-56bd-42c7-a45b-c8770b581b69,Lower GI,bbps-2-3,quality-of-mucosal-views,3
46f66282-0dd3-47ec-98a9-1bfc3f6b80e2,Lower GI,polyps,pathological-findings,12
5a2c0f08-297f-4d77-9bdc-caf233941d32,Lower GI,dyed-resection-margins,therapeutic-interventions,6
e74b7947-3725-42d8-97e0-19f9f8f499b9,Lower GI,cecum,anatomical-landmarks,4
67deb716-4d5e-4256-84d5-229a18e5873e,Lower GI,polyps,pathological-findings,12
73422b84-33a2-4d47-8d93-cc4ab7d9d319,Lower GI,dyed-lifted-polyps,therapeutic-interventions,5
b4679a04-c473-4151-bab8-cb7315e67783,Upper GI,esophagitis-a,pathological-findings,7
5dc56c98-19f8-4dd8-975d-303105ff6794,Upper GI,pylorus,anatomical-landmarks,13
89227d9b-891f-4426-946d-15768731ec35,Lower GI,dyed-lifted-polyps,therapeutic-interventions,5
8ef87376-7dd9-4651-9bfc-e337d6a9f06a,Upper GI,z-line,anatomical-landmarks,22
2a97f253-4faf-4cd2-bc18-240dcf3e5351,Upper GI,pylorus,anatomical-landmarks,13
9bc8e026-2f23-4268-af1d-ce9954f1a3c1,Lower GI,dyed-lifted-polyps,therapeutic-interventions,5
fbd2dfd7-e110-47a9-b69f-f404aa0652f8,Upper GI,barretts,pathological-findings,0
59f873e3-cbaf-46c6-a4cc-001adfd7dd16,Lower GI,cecum,anatomical-landmarks,4
f0450c35-160e-4f43-a446-e19b552466c7,Lower GI,dyed-lifted-polyps,therapeutic-interventions,5
14df5392-6517-407b-a167-b3fb3a47fcd7,Upper GI,pylorus,anatomical-landmarks,13
ee0c0400-31a4-49ca-a2d9-ae03eabc31d5,Lower GI,bbps-2-3,quality-of-mucosal-views,3
69d3eadd-8c94-4849-94c1-fdfbf77f2a4c,Upper GI,esophagitis-b-d,pathological-findings,8
94f88ac5-ee49-49c2-ae1b-f04ca2176eec,Lower GI,bbps-0-1,quality-of-mucosal-views,2
2f2971db-a5a8-4f71-ad12-1f5c6a764cd7,Lower GI,dyed-lifted-polyps,therapeutic-interventions,5
d1a1eb55-8d23-4b5a-977c-7ff4ba4038cb,Lower GI,retroflex-rectum,anatomical-landmarks,14
66bc7b09-920d-4c91-ad84-5f4586ce6707,Lower GI,polyps,pathological-findings,12
cbb46087-6865-4c30-8c9e-70e93d1a50a9,Lower GI,dyed-resection-margins,therapeutic-interventions,6
abe78f4f-4572-4318-809a-f7d4b8133e81,Upper GI,retroflex-stomach,anatomical-landmarks,15
81a52e66-6043-4c69-bc1a-f60f2c02033d,Upper GI,pylorus,anatomical-landmarks,13
f788159b-8b5d-49ad-8e34-b9dd19d85972,Lower GI,ulcerative-colitis-grade-1,pathological-findings,17
d089ec1d-41ae-4db7-aa2f-146cc78906e4,Lower GI,ulcerative-colitis-grade-2,pathological-findings,19
cfe03d53-bc9f-4e05-bdc0-6e33e1211cf9,Upper GI,esophagitis-a,pathological-findings,7
35597c12-5c6e-43b6-b64f-28dd0e01bd84,Lower GI,polyps,pathological-findings,12
69470337-2125-44a6-a302-5d82e459107e,Lower GI,dyed-resection-margins,therapeutic-interventions,6
7d16f96e-5304-46b1-9c31-c909b8e73793,Lower GI,polyps,pathological-findings,12
1743872b-04bf-4cd9-871c-05ff400e9056,Lower GI,dyed-resection-margins,therapeutic-interventions,6
ca72f38f-c63e-454e-b68b-7d7d38dc984a,Upper GI,esophagitis-a,pathological-findings,7
b58d63e6-a1cc-4aa4-965d-7a6ae2f0c761,Lower GI,cecum,anatomical-landmarks,4
ba06ba75-eaf4-433a-9755-81f7f06e4dff,Upper GI,z-line,anatomical-landmarks,22
63f72872-cb2a-43e2-a8cb-dd102068e8a5,Lower GI,polyps,pathological-findings,12
0c574459-7a6c-49a7-a24a-83f14a217ad7,Lower GI,cecum,anatomical-landmarks,4
55532f11-ca8d-4897-b325-cbc488bfaeae,Lower GI,retroflex-rectum,anatomical-landmarks,14
0d2dab27-7dde-4f7a-b0f7-0f4e3bfca975,Lower GI,impacted-stool,quality-of-mucosal-views,11
3a0bf147-e612-4a5b-8527-0d79141ebd4f,Lower GI,dyed-resection-margins,therapeutic-interventions,6
9a8645dc-4e1e-4a85-b892-aa01fc7df47a,Lower GI,bbps-2-3,quality-of-mucosal-views,3
d2d6e4a5-77e0-4859-9376-e9a80d10839c,Lower GI,polyps,pathological-findings,12
38a4624e-2433-4e65-b01a-cd59f881380a,Upper GI,esophagitis-b-d,pathological-findings,8
9d4e1af9-5a9b-4f14-b164-52622ef69c0d,Lower GI,ulcerative-colitis-grade-1,pathological-findings,17
8dd4e793-59f6-4768-a524-71421b9536e0,Upper GI,esophagitis-a,pathological-findings,7
8cd8e09d-b6cf-4ccb-8223-5885b97c70bc,Upper GI,z-line,anatomical-landmarks,22
32905589-ac24-4d02-87df-72b4454adb2c,Upper GI,esophagitis-b-d,pathological-findings,8
780dce91-f916-4c38-b46a-8341c32f57ca,Upper GI,z-line,anatomical-landmarks,22
0e4bf4ba-9a87-4636-bb9f-c05897773280,Lower GI,bbps-0-1,quality-of-mucosal-views,2
7d984184-cdc7-45a6-9a0d-9bd06d892bb7,Lower GI,bbps-0-1,quality-of-mucosal-views,2
a3ecff03-4ede-4963-b354-d63c460ac516,Lower GI,dyed-lifted-polyps,therapeutic-interventions,5
3248eaec-fab1-4904-8f94-014ef1ffa16e,Upper GI,pylorus,anatomical-landmarks,13
66c56474-2c89-4994-8dc5-75cf8afd689b,Lower GI,cecum,anatomical-landmarks,4
b11afcaf-e042-4705-8e8f-b4ee85647b04,Upper GI,pylorus,anatomical-landmarks,13
33efa157-d680-4fe4-8baa-99d7859be090,Upper GI,retroflex-stomach,anatomical-landmarks,15
dac0a23d-7013-491a-ab12-0f4ac02f2e97,Lower GI,ulcerative-colitis-grade-1-2,pathological-findings,18
fac331fc-99d1-4bad-885c-1ecc4f857a9f,Upper GI,pylorus,anatomical-landmarks,13
96f561c9-9a5d-40d0-abf9-b6d1f6cb4717,Upper GI,z-line,anatomical-landmarks,22
352c7a93-73cf-47b7-bccb-1cf63f3207b3,Upper GI,z-line,anatomical-landmarks,22
2a77f5cd-353a-4af5-9e9e-9c9ca7baa9a2,Upper GI,retroflex-stomach,anatomical-landmarks,15
5a49df04-908f-4158-87f8-562786132e4d,Upper GI,z-line,anatomical-landmarks,22
5a933ccc-bed8-42eb-a77b-285eb782e8a5,Lower GI,bbps-0-1,quality-of-mucosal-views,2
34b7a8b3-3083-443c-9122-2865fe6dd70e,Upper GI,esophagitis-a,pathological-findings,7
d720dc40-8f9d-41bf-a8c5-9c1a3f393e82,Lower GI,bbps-2-3,quality-of-mucosal-views,3
70887508-0f55-4443-b658-25c26a3e4fae,Lower GI,dyed-lifted-polyps,therapeutic-interventions,5
83768c6c-c609-4891-8217-0e6c83dd1dce,Upper GI,z-line,anatomical-landmarks,22
37c03ca7-05e0-414a-8e6f-ec192bb33084,Upper GI,pylorus,anatomical-landmarks,13
ad822720-8811-4683-ad9c-35fe8636e519,Upper GI,z-line,anatomical-landmarks,22
f2b1a82a-7817-4eb1-88e1-29a622f45d66,Lower GI,bbps-2-3,quality-of-mucosal-views,3
7691dbc7-78c9-4e06-9400-512c5648d7d9,Upper GI,pylorus,anatomical-landmarks,13
9a497414-2862-4372-af53-cc40095a7a54,Lower GI,bbps-2-3,quality-of-mucosal-views,3
95a124b6-9ea1-444d-840a-3284cd599324,Upper GI,retroflex-stomach,anatomical-landmarks,15
ddd14950-ecf3-44a6-a559-9a98549e7c88,Lower GI,dyed-resection-margins,therapeutic-interventions,6
ee686e22-85ad-431c-99cf-5dc134230dd1,Lower GI,polyps,pathological-findings,12
26ac1b9c-6faa-4b38-9745-88fca795cef9,Lower GI,dyed-lifted-polyps,therapeutic-interventions,5
d4ebedc4-a17e-453c-b98d-623db8b1bd92,Lower GI,cecum,anatomical-landmarks,4
468abb74-6b75-4ad3-ac7c-dbeb56d78695,Lower GI,cecum,anatomical-landmarks,4
41ea31a1-919e-45c5-98ab-b0459b03bf91,Upper GI,pylorus,anatomical-landmarks,13
4de55814-f2f7-4d35-ab25-09816340c134,Lower GI,retroflex-rectum,anatomical-landmarks,14
173dcf99-3145-4d35-a961-e2136df61569,Lower GI,cecum,anatomical-landmarks,4
4876501a-e9d6-43e6-9157-1843d647257e,Lower GI,retroflex-rectum,anatomical-landmarks,14
c07fcf25-04f6-4ae7-b0bb-1214493599b4,Lower GI,retroflex-rectum,anatomical-landmarks,14
04e7f915-dfee-4584-905a-d4bf226b6815,Lower GI,bbps-0-1,quality-of-mucosal-views,2
d91fc6b8-82a1-405e-9263-cec6b57a9cb8,Upper GI,pylorus,anatomical-landmarks,13
e8f8b000-a978-48dd-8c64-e18428b0aa23,Lower GI,bbps-2-3,quality-of-mucosal-views,3
a68ea9d2-2b8d-4f64-9e26-ef6c0a7f9cbd,Upper GI,retroflex-stomach,anatomical-landmarks,15
9393fa83-caa6-4863-a5de-7fa1028da946,Upper GI,barretts,pathological-findings,0
9d2bb4a1-de74-4e33-afb0-fe058c92ac55,Lower GI,dyed-resection-margins,therapeutic-interventions,6
0158e302-c50d-49a8-a9df-3d0eaa55c935,Lower GI,bbps-2-3,quality-of-mucosal-views,3
5f3c585a-058f-4a2f-87a4-4e9aafba6a0b,Lower GI,bbps-0-1,quality-of-mucosal-views,2
ccd9eed4-71f3-4c67-8c80-3e98925efc6a,Lower GI,dyed-lifted-polyps,therapeutic-interventions,5
905010cb-16a3-4908-8a00-bd78a71d52fd,Lower GI,bbps-2-3,quality-of-mucosal-views,3
3f039c6f-20b4-4fa4-b1c8-6d3978762444,Lower GI,dyed-resection-margins,therapeutic-interventions,6
e4241520-f2f7-49ea-aaef-f26768e6f677,Lower GI,ulcerative-colitis-grade-3,pathological-findings,21
47fe3920-ad04-46ca-8628-68d0b8aa0cf6,Upper GI,retroflex-stomach,anatomical-landmarks,15
79369a4e-ebf6-4ac6-baa9-627d9829092d,Lower GI,dyed-resection-margins,therapeutic-interventions,6
72555516-ab35-4947-9bc5-3b76e5bfce07,Lower GI,dyed-lifted-polyps,therapeutic-interventions,5
46e1d746-4081-4da5-ac05-b543697aa8ba,Upper GI,retroflex-stomach,anatomical-landmarks,15
2dadc75e-8fca-4411-88a0-65a3f1cc92be,Lower GI,polyps,pathological-findings,12
a09f0e54-ac3c-4e39-afda-5a5434ef1e80,Lower GI,ulcerative-colitis-grade-2,pathological-findings,19
6c91a074-e2be-4095-adab-1a54354855fd,Lower GI,cecum,anatomical-landmarks,4
6d570c41-2791-43bf-9bfb-b103f911f000,Upper GI,esophagitis-a,pathological-findings,7
2172ed4d-adb9-4183-9858-7a9a56e91c4b,Lower GI,ulcerative-colitis-grade-2,pathological-findings,19
8ed8a26f-fec6-43e9-abb2-e3ad2a44e720,Lower GI,dyed-resection-margins,therapeutic-interventions,6
10a27f49-0356-4806-843f-90c527974256,Upper GI,z-line,anatomical-landmarks,22
0aee2ee2-923a-4766-8c4b-af98e0916115,Lower GI,bbps-0-1,quality-of-mucosal-views,2
9f9cf5dd-ad82-447e-8cc0-f88b199b3a5a,Upper GI,retroflex-stomach,anatomical-landmarks,15
345da3d2-ff52-415a-92db-50899fd0fdf9,Lower GI,dyed-resection-margins,therapeutic-interventions,6
c0ef692c-3a3e-4097-9bdb-8baad9c677fc,Lower GI,polyps,pathological-findings,12
00d0f5ef-b458-4c15-a224-ba925a39d79c,Upper GI,pylorus,anatomical-landmarks,13
9917b7e5-6192-4fad-950d-1afdf65a3aec,Lower GI,cecum,anatomical-landmarks,4
1e55324f-7e7a-424e-b02c-1c273ed6fc38,Upper GI,esophagitis-a,pathological-findings,7
b9a57cf5-0ee2-4245-8436-475cdc6babe4,Lower GI,dyed-lifted-polyps,therapeutic-interventions,5
4c6b4cd9-8beb-445d-bee9-3e6f6474069d,Lower GI,cecum,anatomical-landmarks,4
fa565039-709c-41a4-8652-b85b9bbfbbce,Lower GI,dyed-lifted-polyps,therapeutic-interventions,5
f88638fb-565b-4802-92ab-9210cb9a0db4,Upper GI,retroflex-stomach,anatomical-landmarks,15
5f86bca7-1d82-4de7-aee8-cf300883a73c,Lower GI,polyps,pathological-findings,12
261d00bf-b0c4-41ac-8cfd-76dc7a05934b,Lower GI,bbps-0-1,quality-of-mucosal-views,2
88a02f70-3f81-4990-9f47-9744807043d0,Upper GI,pylorus,anatomical-landmarks,13
327d53a2-5ae4-412c-948b-09fb99d6c2fd,Lower GI,bbps-0-1,quality-of-mucosal-views,2
38e441f1-234b-4da5-8335-994860b9db58,Lower GI,polyps,pathological-findings,12
5eae50c7-8a48-4db6-ba94-2690a94e4939,Lower GI,dyed-resection-margins,therapeutic-interventions,6
442b59e8-378a-4930-93e0-d9b990120d56,Upper GI,esophagitis-b-d,pathological-findings,8
08d1114a-d31f-4adc-a223-bb3ce1bf9406,Upper GI,esophagitis-b-d,pathological-findings,8
f7427b67-90d8-4594-a598-4f58bbad0e02,Lower GI,dyed-lifted-polyps,therapeutic-interventions,5
f3afa8f4-3250-4d3e-affc-38b6d5adff54,Lower GI,ulcerative-colitis-grade-2,pathological-findings,19
a91c073d-284f-4dd8-92aa-808aeb628b9c,Upper GI,z-line,anatomical-landmarks,22
3c2ea466-42d6-459c-b819-1c222d38b3d8,Lower GI,dyed-lifted-polyps,therapeutic-interventions,5
644a9703-8c0e-4a9c-a735-ddf1c0e776d4,Lower GI,dyed-lifted-polyps,therapeutic-interventions,5
fecef042-f4ef-45d4-b860-af22e63e5bb0,Lower GI,bbps-0-1,quality-of-mucosal-views,2
79996dc5-f248-4228-91fd-d5466861f1a8,Lower GI,cecum,anatomical-landmarks,4
ff4080a5-a18c-4960-9a45-850c70137135,Lower GI,retroflex-rectum,anatomical-landmarks,14
d43d25f1-adca-4211-bec2-bb3535124b88,Lower GI,bbps-2-3,quality-of-mucosal-views,3
e9ed2efe-c11a-4a89-9387-991453b24006,Lower GI,dyed-lifted-polyps,therapeutic-interventions,5
f23b2cb8-bba1-4f3b-b911-66d57a1dcdab,Lower GI,dyed-lifted-polyps,therapeutic-interventions,5
b986ea1c-76da-4be7-bddf-deb5b2bdde8e,Upper GI,retroflex-stomach,anatomical-landmarks,15
37a3e490-d2a0-487c-b106-62f329d3bcfc,Lower GI,dyed-lifted-polyps,therapeutic-interventions,5
65755f4f-c571-4bb8-aa31-ec5fd3c0b3f1,Lower GI,bbps-2-3,quality-of-mucosal-views,3
83cac3ab-04c9-43b6-9567-610eeeada996,Lower GI,polyps,pathological-findings,12
23bf9e50-3611-40a9-b607-2a7fabb33c7c,Upper GI,retroflex-stomach,anatomical-landmarks,15
e6c923c2-1bce-443e-bc72-5a090792c586,Lower GI,bbps-0-1,quality-of-mucosal-views,2
98056c95-23b6-4f2b-b329-f6c48b3ae616,Lower GI,bbps-0-1,quality-of-mucosal-views,2
5cfe16fa-bb5e-4b86-83cd-aaeec23c104b,Upper GI,esophagitis-a,pathological-findings,7
cdb07c66-a967-42ac-82fb-f275a98b228d,Lower GI,dyed-lifted-polyps,therapeutic-interventions,5
f98eabc1-ba7f-4a9c-b152-434a91e66d1a,Lower GI,cecum,anatomical-landmarks,4
21a0f36b-e870-4cec-9b43-665ccb93d38f,Lower GI,polyps,pathological-findings,12
6d002731-c8d9-44bf-a67d-4676aed45e7c,Upper GI,esophagitis-a,pathological-findings,7
89ff889e-d609-4c20-bd6c-f0e4c71c1600,Lower GI,cecum,anatomical-landmarks,4
da70491c-cdaf-45bc-a73e-f7ae7cfdc670,Lower GI,cecum,anatomical-landmarks,4
9c03ed6a-26a7-4c11-b443-f3bc5cd9b46a,Lower GI,dyed-resection-margins,therapeutic-interventions,6
7ccd6ac4-2a7b-4710-a267-ab8fb7dbee68,Lower GI,ulcerative-colitis-grade-1,pathological-findings,17
52f0e4c9-344e-4e36-b739-519fa6618581,Upper GI,pylorus,anatomical-landmarks,13
98d6067b-f5a6-4316-a81f-28cf698140f2,Upper GI,pylorus,anatomical-landmarks,13
8611654e-9ea8-4cc0-ba7b-c5dc117b9743,Upper GI,esophagitis-a,pathological-findings,7
5b66117a-aba2-420c-a943-021f09b09e7a,Lower GI,cecum,anatomical-landmarks,4
6b022ef7-c945-4a48-967e-892bd8e2a4d6,Lower GI,ulcerative-colitis-grade-2,pathological-findings,19
fb6895b8-0a58-4be2-9aa3-1b51c34e60de,Lower GI,bbps-0-1,quality-of-mucosal-views,2
ae923d9c-1bdb-4559-ac13-58369dd070db,Lower GI,ulcerative-colitis-grade-2,pathological-findings,19
f6c23d6c-efe9-4f64-9d44-e6000b860771,Lower GI,cecum,anatomical-landmarks,4
